state
"[9.931641, 189.66797, 137.46094, 62.314453, 11.513672, 0.75839657]"
"[9.931641, 189.66797, 140.18555, 62.13867, 11.25, 0.75839657]"
"[10.019531, 189.66797, 142.91016, 62.13867, 11.25, 0.75839657]"
"[10.019531, 189.66797, 145.63477, 62.13867, 11.25, 0.75839657]"
"[10.019531, 189.66797, 148.1836, 62.490234, 11.25, 0.75839657]"
"[10.019531, 189.66797, 150.64453, 62.753906, 11.25, 0.75839657]"
"[10.019531, 189.66797, 153.45703, 63.01758, 11.074219, 0.75839657]"
"[10.019531, 189.66797, 156.09375, 63.808594, 10.722656, 0.75839657]"
"[10.019531, 189.66797, 158.11523, 65.03906, 10.1953125, 0.75839657]"
"[10.019531, 189.66797, 160.22461, 66.18164, 9.755859, 0.75839657]"
"[10.019531, 189.66797, 162.1582, 67.67578, 9.228516, 0.75839657]"
"[10.107422, 188.96484, 163.21289, 68.73047, 8.701172, 0.75839657]"
"[9.931641, 189.140625, 163.91602, 69.3457, 8.349609, 0.75839657]"
"[9.84375, 190.10742, 164.9707, 70.927734, 7.734375, 0.75839657]"
"[9.931641, 190.10742, 166.11328, 72.24609, 6.591797, 0.75839657]"
"[9.931641, 190.19531, 166.8164, 72.86133, 6.064453, 0.75839657]"
"[9.84375, 190.19531, 167.16797, 73.38867, 5.361328, 0.75839657]"
"[9.931641, 190.19531, 167.51953, 73.65234, 4.74609375, 0.75839657]"
"[10.1953125, 190.19531, 167.60742, 73.916016, 3.8671875, 0.75839657]"
"[10.458984, 190.19531, 167.60742, 73.916016, 2.9003906, 0.75839657]"
"[10.634766, 190.19531, 167.60742, 73.65234, 1.7578125, 0.75839657]"
"[10.722656, 190.19531, 167.60742, 73.56445, 1.23046875, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.56445, 0.7910156, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.56445, 0.52734375, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.56445, 0.3515625, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.65234, 0.263671875, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.740234, 0.263671875, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.828125, 0.263671875, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.828125, 0.263671875, 0.75839657]"
"[10.634766, 190.19531, 167.69531, 73.828125, 0.439453125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.6152344, 0.75839657]"
"[10.810547, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
